angles,ipr,los_count,distance_cpa
134,0.982,9,"[array([49.83324349]), array([49.73601538, 49.84044571]), array([48.91632672, 49.15428164]), array([49.96716668, 48.74116768]), array([44.87736609, 49.87146481])]"
136,0.978,11,"[array([46.20329253, 48.81223623, 49.93076808]), array([49.93369915, 46.83505436, 47.7800736 , 49.69622124, 49.98704984]), array([48.17533754]), array([], dtype=float64), array([49.92972758, 49.96849858])]"
138,0.986,7,"[array([], dtype=float64), array([], dtype=float64), array([48.75470596, 49.77340527]), array([47.05623817, 49.89379296, 48.3020751 , 49.32616351]), array([49.9357208])]"
140,0.988,6,"[array([48.1073829 , 49.54819897, 48.64339353]), array([49.49987053, 49.74056187]), array([], dtype=float64), array([49.51789822]), array([], dtype=float64)]"
142,0.99,5,"[array([47.72468588, 49.53148972, 49.01019478]), array([], dtype=float64), array([], dtype=float64), array([49.60902909]), array([49.84767111])]"
144,0.996,2,"[array([], dtype=float64), array([], dtype=float64), array([49.88812707]), array([49.41150648]), array([], dtype=float64)]"
146,0.994,3,"[array([49.95028991]), array([], dtype=float64), array([49.46374512]), array([], dtype=float64), array([49.5475581])]"
148,0.992,4,"[array([], dtype=float64), array([49.81023519]), array([44.22136489, 49.37903163]), array([], dtype=float64), array([49.68078049])]"
150,0.988,6,"[array([47.74424185, 49.28560488, 49.99433696]), array([49.98382637]), array([], dtype=float64), array([], dtype=float64), array([49.44034897, 49.84883116])]"
152,0.988,6,"[array([49.59864277]), array([49.93415604, 49.52411406]), array([49.11355012, 49.70670612, 49.4254122 ]), array([], dtype=float64), array([], dtype=float64)]"
154,0.986,7,"[array([49.99146412]), array([49.04739391]), array([49.5892099 , 49.99060357, 46.05021053, 49.79722426]), array([], dtype=float64), array([49.86622151])]"
156,0.984,8,"[array([48.88399075, 49.92359685, 49.8775441 ]), array([], dtype=float64), array([49.68143409]), array([], dtype=float64), array([49.84053123, 48.6818162 , 49.99506132, 49.77368934])]"
158,0.994,3,"[array([], dtype=float64), array([49.9513363]), array([47.26563904]), array([48.9907663]), array([], dtype=float64)]"
160,0.99,5,"[array([49.30696117, 49.46642609, 49.43768679, 49.53724513]), array([], dtype=float64), array([], dtype=float64), array([49.49614174]), array([], dtype=float64)]"
162,0.98,10,"[array([48.08119335, 49.94925581, 46.71194056]), array([49.75869928, 49.75439319, 48.4710837 ]), array([48.68561193]), array([48.38915329]), array([48.36507979, 49.26261128])]"
164,0.994,3,"[array([], dtype=float64), array([49.13055173]), array([], dtype=float64), array([49.49063203]), array([49.99991687])]"
166,0.994,3,"[array([], dtype=float64), array([46.53630222, 49.96176824]), array([], dtype=float64), array([47.86620089]), array([], dtype=float64)]"
168,0.994,3,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([46.76977944, 49.31970998]), array([49.22370718])]"
170,0.994,3,"[array([], dtype=float64), array([49.41653086]), array([], dtype=float64), array([49.39966162]), array([49.69100893])]"
172,0.994,3,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([49.36458021, 49.6966176 ]), array([49.66369816])]"
174,0.984,8,"[array([], dtype=float64), array([48.89718634, 49.32822244]), array([49.67147196, 49.75995305]), array([48.00670203]), array([47.89652389, 49.86811777, 49.85451395])]"
176,0.994,3,"[array([39.59894231]), array([], dtype=float64), array([], dtype=float64), array([49.99284976]), array([49.85348192])]"
178,0.996,2,"[array([], dtype=float64), array([49.68493167]), array([47.78171687]), array([], dtype=float64), array([], dtype=float64)]"
180,0.648,176,"[array([49.95896742, 49.67047419]), array([35.56463002, 25.44275844,  2.23349002, 27.10813007, 34.52128457,
       19.57242028, 29.76766104, 28.43124568, 31.95536855, 16.53284697,
       34.62440511,  7.97867562, 43.3637141 , 20.39066305, 37.88065009,
       32.87602789, 17.99008654, 36.79099643, 39.07062363,  2.70137746,
       24.69841907,  9.30052455, 23.46179748, 34.19433491, 38.17659722,
       33.40112006,  7.32357574, 31.16243181, 34.77036392, 33.47530899,
        9.95264009, 15.76867771, 26.68908967, 28.99163541, 24.90638271,
       23.69452066, 44.88583885, 10.5957213 , 42.3499208 , 21.37864938,
        9.29405409, 10.64174083, 46.59879303, 20.05396281, 42.90799176,
       38.89132778, 24.73734389, 31.5359983 , 38.7479135 ]), array([41.64619546, 31.81044119, 17.13472079,  7.79008304, 42.27247086,
       45.99004183, 22.26858788, 21.69273481, 32.81436454, 34.07851501,
       49.778926  , 32.5361563 , 33.70748197, 17.63926138, 45.73660663,
        0.67384736, 15.0636234 ,  5.62180293, 29.5583817 , 47.50168422,
       49.99398982, 43.9402271 , 15.34868549, 26.41270079, 45.94241556,
       29.29907803, 11.939907  , 29.48438683, 39.16298887, 38.21559704,
       13.89049912, 26.3784631 ,  1.55305089, 19.33952452, 43.93623454,
       23.49097311, 24.81874811, 26.52082955, 10.69863176]), array([38.98628833, 38.36506737,  8.25670614, 20.23871421, 13.15322477,
       14.19444394, 29.80480692, 26.62384845, 29.31743623, 31.2857151 ,
       37.05825593, 11.58648068, 14.52972315, 29.97025216, 22.86145041,
       24.27428124, 16.78895466, 42.41276952, 26.13038942, 29.83456433,
       25.02747412, 47.84570782, 11.02012837, 21.01831945, 42.13623224,
       49.80813408, 37.64051102, 17.11959261, 41.19842771, 37.33074954,
       32.05601095, 47.78096956, 12.09927281, 26.69001551, 29.03884385,
       26.44274991, 44.33946659, 47.14297945, 35.02796741, 42.40599618,
       25.83198827,  9.1617501 , 30.80822286, 18.64652101, 43.63954156]), array([35.80216861, 37.72551769, 22.46217976, 31.59016907, 30.49439832,
       33.95366921, 20.19195022, 17.45351687, 39.6210375 , 32.33244615,
       33.04530144, 19.04772928, 24.62702265,  9.70947486, 28.91721072,
       40.55746218, 46.1832574 , 47.03176104, 31.08998277, 32.95839259,
       35.56992693, 27.80422169, 15.1728035 , 10.90420803, 42.03417038,
       46.73708319,  3.52444731, 14.44833283, 47.48836927,  6.16344483,
       39.16511608, 17.98164968, 36.68599512, 16.74516123,  0.27954349,
       30.46491912, 36.51179888, 18.8550427 , 25.5282308 ,  9.39344547,
       29.03352098])]"
